id;station;year;month;day;hour;minutes_p;p_arr_sec;p_polarity;p_onset;minutes_s;s_arr_sec;s_polarity;s_onset;ts_tp;minutes_origin;seconds_origin;p_travel;s_travel;vp_vs
2937;ML09;2023;06;06;01;57;29.72362328;+;E;57;30.33709145;?;E;0.613468;57;28.853522;0.870101;1.483569;1.73260785
2937;ML13;2023;06;06;01;57;29.88622284;-;E;57;30.65491486;?;E;0.768692;57;28.853522;1.032701;1.801393;1.73260785
2938;ML06;2023;06;06;01;57;38.21351624;+;I;57;38.72031021;?;E;0.506794;57;37.508571;0.704945;1.211739;1.700773216
2938;ML14;2023;06;06;01;57;38.29695892;+;I;57;38.86702728;?;E;0.570068;57;37.508571;0.788388;1.358456;1.700773216
2938;ML02;2023;06;06;01;57;38.30551147;-;I;57;38.84244919;?;E;0.536938;57;37.508571;0.79694;1.333878;1.700773216
2938;ML11;2023;06;06;01;57;38.35412979;+;I;57;38.93089676;?;I;0.576767;57;37.508571;0.845559;1.422326;1.700773216
2938;ML09;2023;06;06;01;57;38.42554474;+;I;57;39.0782547;?;E;0.65271;57;37.508571;0.916974;1.569684;1.700773216
2938;ML13;2023;06;06;01;57;38.50331116;-;E;57;39.18870544;?;E;0.685394;57;37.508571;0.99474;1.680134;1.700773216
2938;ML08;2023;06;06;01;57;38.62656021;-;E;57;39.41736984;?;E;0.79081;57;37.508571;1.117989;1.908799;1.700773216
2938;ML12;2023;06;06;01;57;39.02062225;+;E;57;40.08139038;?;E;1.060768;57;37.508571;1.512051;2.572819;1.700773216
2939;ML06;2023;06;06;01;57;46.22746658;+;I;57;46.70956802;?;E;0.482101;57;45.541306;0.686161;1.168262;1.733176918
2939;ML14;2023;06;06;01;57;46.30958939;+;I;57;46.89319611;?;E;0.583607;57;45.541306;0.768283;1.35189;1.733176918
2939;ML02;2023;06;06;01;57;46.31210327;-;I;57;46.89338684;?;E;0.581284;57;45.541306;0.770797;1.352081;1.733176918
2939;ML11;2023;06;06;01;57;46.37612152;+;I;57;46.99737167;?;E;0.62125;57;45.541306;0.834816;1.456066;1.733176918
2939;ML09;2023;06;06;01;57;46.43388367;+;I;57;47.06505966;?;E;0.631176;57;45.541306;0.892578;1.523754;1.733176918
2939;ML03;2023;06;06;01;57;46.48548508;-;E;57;47.19338989;?;E;0.707905;57;45.541306;0.944179;1.652084;1.733176918
2939;ML13;2023;06;06;01;57;46.54678726;+;I;57;47.26962662;?;E;0.72284;57;45.541306;1.005481;1.728321;1.733176918
2939;ML10;2023;06;06;01;57;46.6346817;-;E;57;47.41684723;?;E;0.782165;57;45.541306;1.093376;1.875541;1.733176918
2939;ML08;2023;06;06;01;57;46.69347;-;I;57;47.55263901;?;E;0.859169;57;45.541306;1.152164;2.011333;1.733176918
2939;ML05;2023;06;06;01;57;46.73603821;-;E;57;47.61064529;?;E;0.874607;57;45.541306;1.194732;2.069339;1.733176918
2939;ML12;2023;06;06;01;57;47.00246429;-;E;57;48.07740402;?;E;1.07494;57;45.541306;1.461158;2.536098;1.733176918
2940;ML06;2023;06;06;01;58;4.12436962;+;I;58;4.62881041;?;E;0.50444;58;3.461794;0.662576;1.167016;1.746136705
2940;ML14;2023;06;06;01;58;4.20349979;-;E;58;4.74668646;?;E;0.543186;58;3.461794;0.741706;1.284892;1.746136705
2940;ML11;2023;06;06;01;58;4.25412369;+;E;58;4.83719587;?;E;0.583072;58;3.461794;0.79233;1.375402;1.746136705
2940;ML09;2023;06;06;01;58;4.33761406;+;I;58;4.99868298;?;E;0.661069;58;3.461794;0.87582;1.536889;1.746136705
2940;ML05;2023;06;06;01;58;4.48023796;-;E;58;5.24082232;?;E;0.760584;58;3.461794;1.018444;1.779028;1.746136705
2941;ML06;2023;06;06;01;58;52.11177826;-;I;58;52.68663788;?;E;0.57486;58;51.330882;0.780896;1.355756;1.741780362
2941;ML14;2023;06;06;01;58;52.14676666;+;E;58;52.74947739;?;E;0.60271;58;51.330882;0.815885;1.418595;1.741780362
2941;ML11;2023;06;06;01;58;52.25756454;-;E;58;52.95399857;?;I;0.696434;58;51.330882;0.926683;1.623117;1.741780362
2941;ML05;2023;06;06;01;58;52.68444824;+;E;58;53.68634796;?;E;1.0019;58;51.330882;1.353566;2.355466;1.741780362
2942;ML06;2023;06;06;01;59;5.76179314;+;E;59;6.27509356;?;I;0.513301;59;5.054003;0.70779;1.221091;1.744473514
2942;ML14;2023;06;06;01;59;5.82981825;+;E;59;6.41927958;?;E;0.589462;59;5.054003;0.775815;1.365277;1.744473514
2942;ML02;2023;06;06;01;59;5.85389376;-;E;59;6.43407059;?;E;0.580177;59;5.054003;0.799891;1.380068;1.744473514
2942;ML11;2023;06;06;01;59;5.89151049;+;E;59;6.53312063;?;E;0.641611;59;5.054003;0.837507;1.479118;1.744473514
2942;ML13;2023;06;06;01;59;6.10966921;-;E;59;6.91193581;?;E;0.802267;59;5.054003;1.055666;1.857933;1.744473514
2942;ML05;2023;06;06;01;59;6.18887568;-;E;59;7.01637125;?;E;0.827495;59;5.054003;1.134873;1.962368;1.744473514
2942;ML12;2023;06;06;01;59;6.60541344;+;E;59;7.76038647;?;E;1.154973;59;5.054003;1.55141;2.706383;1.744473514
2943;ML06;2023;06;06;02;00;19.1297226;+;I;00;19.70057869;?;E;0.570856;0;18.355934;0.773789;1.344645;1.742526463
2943;ML14;2023;06;06;02;00;19.25523949;-;E;00;19.93466187;?;E;0.679423;0;18.355934;0.899305;1.578728;1.742526463
2943;ML11;2023;06;06;02;00;19.28256416;+;E;00;19.96435928;?;E;0.681795;0;18.355934;0.92663;1.608425;1.742526463
2943;ML09;2023;06;06;02;00;19.42706299;+;E;00;20.22069359;?;E;0.793631;0;18.355934;1.071129;1.86476;1.742526463
2944;ML06;2023;06;06;02;00;50.96139145;+;I;00;51.44481659;?;E;0.483426;0;50.28723;0.674161;1.157587;1.71439542
2944;ML14;2023;06;06;02;00;51.11064148;-;E;00;51.68844986;?;E;0.577809;0;50.28723;0.823411;1.40122;1.71439542
2944;ML11;2023;06;06;02;00;51.11122513;+;I;00;51.70346832;?;E;0.592243;0;50.28723;0.823995;1.416238;1.71439542
2944;ML09;2023;06;06;02;00;51.20877457;+;E;00;51.84968948;?;E;0.640914;0;50.28723;0.921545;1.562459;1.71439542
2944;ML13;2023;06;06;02;00;51.32622528;+;E;00;52.10855103;?;E;0.782326;0;50.28723;1.038995;1.821321;1.71439542
2944;ML05;2023;06;06;02;00;51.49549866;-;E;00;52.34051132;?;E;0.845012;0;50.28723;1.208269;2.053281;1.71439542
2944;ML12;2023;06;06;02;00;51.69262695;+;E;00;52.6972084;?;E;1.004581;0;50.28723;1.405397;2.409978;1.71439542
2945;ML06;2023;06;06;02;01;17.83261299;+;I;01;18.3278389;?;E;0.495226;1;17.164281;0.668332;1.163558;1.740011344
2945;ML14;2023;06;06;02;01;17.91744423;+;I;01;18.47322083;?;E;0.555777;1;17.164281;0.753163;1.30894;1.740011344
2945;ML02;2023;06;06;02;01;17.93699455;+;E;01;18.50385284;?;E;0.566858;1;17.164281;0.772714;1.339572;1.740011344
2945;ML11;2023;06;06;02;01;17.98569107;+;I;01;18.60263252;?;E;0.616942;1;17.164281;0.82141;1.438352;1.740011344
2945;ML09;2023;06;06;02;01;18.06770134;+;I;01;18.72755623;?;E;0.659855;1;17.164281;0.90342;1.563275;1.740011344
2945;ML13;2023;06;06;02;01;18.19641304;+;I;01;18.99589157;?;E;0.799479;1;17.164281;1.032132;1.831611;1.740011344
2945;ML08;2023;06;06;02;01;18.29774094;-;E;01;19.12376213;?;E;0.826021;1;17.164281;1.13346;1.959481;1.740011344
2945;ML10;2023;06;06;02;01;18.33058548;-;E;01;19.17125702;?;E;0.840672;1;17.164281;1.166304;2.006976;1.740011344
2945;ML05;2023;06;06;02;01;18.39897346;+;E;01;19.30858421;?;E;0.909611;1;17.164281;1.234692;2.144303;1.740011344
2945;ML12;2023;06;06;02;01;18.68813133;+;I;01;19.82481384;?;E;1.136683;1;17.164281;1.52385;2.660533;1.740011344
2946;ML06;2023;06;06;02;01;30.31323814;+;I;01;30.8607769;?;E;0.547539;1;29.560758;0.75248;1.300019;1.726554802
2946;ML14;2023;06;06;02;01;30.33441544;-;E;01;30.89828873;?;E;0.563874;1;29.560758;0.773657;1.337531;1.726554802
2946;ML11;2023;06;06;02;01;30.44151688;+;I;01;31.06637192;?;E;0.624855;1;29.560758;0.880759;1.505614;1.726554802
2946;ML09;2023;06;06;02;01;30.48791122;-;E;01;31.18342972;?;E;0.695519;1;29.560758;0.927153;1.622672;1.726554802
2946;ML13;2023;06;06;02;01;30.68504906;-;I;01;31.48342323;?;I;0.798374;1;29.560758;1.124291;1.922665;1.726554802
2946;ML08;2023;06;06;02;01;30.76740074;-;E;01;31.64571762;?;E;0.878317;1;29.560758;1.206643;2.08496;1.726554802
2946;ML05;2023;06;06;02;01;30.89543915;-;E;01;31.87313271;?;E;0.977694;1;29.560758;1.334681;2.312375;1.726554802
2946;ML12;2023;06;06;02;01;31.13318634;+;I;01;32.27510834;?;E;1.141922;1;29.560758;1.572428;2.71435;1.726554802
2947;ML06;2023;06;06;02;01;37.62252426;+;I;01;38.13176346;?;E;0.509239;1;36.960099;0.662425;1.171664;1.736217335
2947;ML14;2023;06;06;02;01;37.73147202;+;I;01;38.2880249;?;E;0.556553;1;36.960099;0.771373;1.327926;1.736217335
2947;ML11;2023;06;06;02;01;37.77237701;+;I;01;38.36080551;?;E;0.588429;1;36.960099;0.812278;1.400707;1.736217335
2947;ML02;2023;06;06;02;01;37.78385544;+;E;01;38.38549805;?;E;0.601643;1;36.960099;0.823756;1.425399;1.736217335
2947;ML09;2023;06;06;02;01;37.86181259;+;I;01;38.51898575;?;E;0.657173;1;36.960099;0.901714;1.558887;1.736217335
2947;ML13;2023;06;06;02;01;37.97635651;+;I;01;38.71145248;?;E;0.735095;1;36.960099;1.016258;1.751353;1.736217335
2947;ML08;2023;06;06;02;01;38.08993149;-;E;01;38.95820236;?;E;0.868271;1;36.960099;1.129832;1.998103;1.736217335
2947;ML10;2023;06;06;02;01;38.14611816;-;E;01;39.00862503;?;E;0.862507;1;36.960099;1.186019;2.048526;1.736217335
2947;ML05;2023;06;06;02;01;38.27895737;-;E;01;39.25189972;?;E;0.972943;1;36.960099;1.318858;2.291801;1.736217335
2947;ML12;2023;06;06;02;01;38.43066788;-;E;01;39.50951385;?;E;1.078846;1;36.960099;1.470569;2.549415;1.736217335
2948;ML11;2023;06;06;02;01;54.96012497;-;E;01;55.35771942;?;E;0.397594;1;54.40186;0.558265;0.955859;1.721424195
2948;ML14;2023;06;06;02;01;55.02392197;+;E;01;55.48388672;?;E;0.459965;1;54.40186;0.622062;1.082027;1.721424195
2948;ML06;2023;06;06;02;01;55.06395721;+;I;01;55.5406723;?;E;0.476715;1;54.40186;0.662097;1.138812;1.721424195
2948;ML09;2023;06;06;02;01;55.26819229;+;E;01;55.88448334;?;E;0.616291;1;54.40186;0.866332;1.482623;1.721424195
2948;ML05;2023;06;06;02;01;55.53408813;-;E;01;56.35449982;?;E;0.820412;1;54.40186;1.132228;1.95264;1.721424195
2949;ML06;2023;06;06;02;02;20.0242939;+;I;02;20.51155472;?;E;0.487261;2;19.359967;0.664327;1.151588;1.744101903
2949;ML14;2023;06;06;02;02;20.12024307;+;I;02;20.67457008;?;E;0.554327;2;19.359967;0.760276;1.314603;1.744101903
2949;ML02;2023;06;06;02;02;20.1341095;-;I;02;20.70625687;?;E;0.572147;2;19.359967;0.774143;1.34629;1.744101903
2949;ML11;2023;06;06;02;02;20.18815231;+;I;02;20.83684921;?;I;0.648697;2;19.359967;0.828185;1.476882;1.744101903
2949;ML09;2023;06;06;02;02;20.26152802;+;I;02;20.92115593;?;E;0.659628;2;19.359967;0.901561;1.561189;1.744101903
2949;ML13;2023;06;06;02;02;20.35472488;+;I;02;21.09353256;?;E;0.738808;2;19.359967;0.994758;1.733566;1.744101903
2949;ML10;2023;06;06;02;02;20.38594627;+;I;02;21.18273735;?;E;0.796791;2;19.359967;1.025979;1.82277;1.744101903
2949;ML08;2023;06;06;02;02;20.49729729;-;I;02;21.34681129;?;E;0.849514;2;19.359967;1.13733;1.986844;1.744101903
2949;ML05;2023;06;06;02;02;20.49855232;-;E;02;21.30389786;?;E;0.805346;2;19.359967;1.138585;1.943931;1.744101903
2949;ML12;2023;06;06;02;02;20.73983192;-;E;02;21.77441788;?;E;1.034586;2;19.359967;1.379865;2.414451;1.744101903
2950;ML06;2023;06;06;02;03;33.24697113;+;I;03;33.74088669;?;E;0.493916;3;32.578441;0.66853;1.162446;1.741703516
2950;ML11;2023;06;06;02;03;33.27200699;-;E;03;33.79113007;?;E;0.519123;3;32.578441;0.693566;1.212689;1.741703516
2950;ML02;2023;06;06;02;03;33.2982254;-;E;03;33.8291893;?;E;0.530964;3;32.578441;0.719784;1.250748;1.741703516
2950;ML09;2023;06;06;02;03;33.47831345;-;E;03;34.14588547;?;E;0.667572;3;32.578441;0.899872;1.567444;1.741703516
2951;ML06;2023;06;06;02;05;17.09894562;+;I;05;17.60520363;?;E;0.506258;5;16.406028;0.692918;1.199176;1.73599368
2951;ML02;2023;06;06;02;05;17.20396233;-;E;05;17.79473877;?;E;0.590777;5;16.406028;0.797934;1.388711;1.73599368
2951;ML14;2023;06;06;02;05;17.23572731;-;E;05;17.85981178;?;E;0.624085;5;16.406028;0.829699;1.453784;1.73599368
2951;ML11;2023;06;06;02;05;17.27121544;+;E;05;17.89976692;?;E;0.628552;5;16.406028;0.865187;1.493739;1.73599368
2951;ML09;2023;06;06;02;05;17.34345055;+;I;05;18.01177979;?;E;0.668329;5;16.406028;0.937423;1.605752;1.73599368
2951;ML13;2023;06;06;02;05;17.40802193;-;E;05;18.16417122;?;E;0.756149;5;16.406028;1.001994;1.758143;1.73599368
2951;ML05;2023;06;06;02;05;17.7186451;-;E;05;18.68265533;?;E;0.96401;5;16.406028;1.312617;2.276627;1.73599368
2952;ML06;2023;06;06;02;11;57.12038422;-;I;11;57.64330292;?;E;0.522919;11;56.423964;0.69642;1.219339;1.73603765
2952;ML11;2023;06;06;02;11;57.21624374;-;E;11;57.78385925;?;E;0.567615;11;56.423964;0.79228;1.359895;1.73603765
2952;ML09;2023;06;06;02;11;57.32795334;+;E;11;57.99749374;?;E;0.669541;11;56.423964;0.903989;1.57353;1.73603765
2952;ML05;2023;06;06;02;11;57.72334671;+;E;11;58.68077469;?;E;0.957428;11;56.423964;1.299383;2.256811;1.73603765
2953;ML06;2023;06;06;02;57;14.92932224;+;E;57;15.44989777;?;E;0.520576;57;14.263344;0.665978;1.186554;1.749576161
2953;ML02;2023;06;06;02;57;15.01231003;-;E;57;15.57199478;?;E;0.559685;57;14.263344;0.748966;1.308651;1.749576161
2953;ML14;2023;06;06;02;57;15.01734447;-;E;57;15.58058262;?;E;0.563239;57;14.263344;0.754;1.317239;1.749576161
2953;ML11;2023;06;06;02;57;15.03602219;+;E;57;15.61677361;?;E;0.580752;57;14.263344;0.772678;1.35343;1.749576161
2953;ML09;2023;06;06;02;57;15.11582565;+;E;57;15.73716164;?;E;0.621336;57;14.263344;0.852482;1.473818;1.749576161
2953;ML13;2023;06;06;02;57;15.23751545;-;E;57;15.95155048;?;E;0.714035;57;14.263344;0.974171;1.688206;1.749576161
2953;ML05;2023;06;06;02;57;15.32156944;+;E;57;16.11810112;?;E;0.796532;57;14.263344;1.058225;1.854757;1.749576161
2953;ML08;2023;06;06;02;57;15.50206184;-;E;57;16.43828011;?;E;0.936218;57;14.263344;1.238718;2.174936;1.749576161
2953;ML12;2023;06;06;02;57;15.69525337;+;E;57;16.77212334;?;E;1.07687;57;14.263344;1.431909;2.508779;1.749576161
2954;ML06;2023;06;06;02;57;30.04477692;+;I;57;30.568573;?;E;0.523796;57;29.343577;0.7012;1.224996;1.736926332
2954;ML14;2023;06;06;02;57;30.14697647;+;I;57;30.71723747;?;E;0.570261;57;29.343577;0.803399;1.37366;1.736926332
2954;ML11;2023;06;06;02;57;30.16534805;+;I;57;30.77651405;?;E;0.611166;57;29.343577;0.821771;1.432937;1.736926332
2954;ML09;2023;06;06;02;57;30.23866653;+;I;57;30.89730835;?;E;0.658641;57;29.343577;0.89509;1.553731;1.736926332
2954;ML13;2023;06;06;02;57;30.39945221;+;E;57;31.19754791;?;E;0.798096;57;29.343577;1.055875;1.853971;1.736926332
2954;ML08;2023;06;06;02;57;30.52162552;+;E;57;31.38380241;?;E;0.862176;57;29.343577;1.178049;2.040225;1.736926332
2954;ML05;2023;06;06;02;57;30.68443489;-;E;57;31.66862869;?;E;0.984194;57;29.343577;1.340858;2.325052;1.736926332
2955;ML06;2023;06;06;02;57;54.83161926;+;I;57;55.33140182;?;E;0.499783;57;54.167002;0.664617;1.1644;1.732530023
2955;ML11;2023;06;06;02;57;54.93846893;+;I;57;55.49575806;?;E;0.557289;57;54.167002;0.771467;1.328756;1.732530023
2955;ML09;2023;06;06;02;57;55.05334854;+;I;57;55.68342972;?;E;0.630081;57;54.167002;0.886347;1.516428;1.732530023
2955;ML13;2023;06;06;02;57;55.1841507;-;E;57;55.94280243;?;E;0.758651;57;54.167002;1.017149;1.7758;1.732530023
2955;ML05;2023;06;06;02;57;55.41316605;+;E;57;56.32655716;?;E;0.913391;57;54.167002;1.246164;2.159555;1.732530023
2956;ML06;2023;06;06;02;58;2.49807191;-;E;58;3.02956772;?;E;0.531496;58;1.768308;0.729764;1.26126;1.735304813
2956;ML14;2023;06;06;02;58;2.59027362;-;E;58;3.20153451;?;E;0.611261;58;1.768308;0.821966;1.433227;1.735304813
2956;ML11;2023;06;06;02;58;2.63787103;-;E;58;3.27874303;?;E;0.640872;58;1.768308;0.869563;1.510435;1.735304813
2956;ML09;2023;06;06;02;58;2.75719619;-;E;58;3.48108983;?;E;0.723894;58;1.768308;0.988888;1.712782;1.735304813
2957;ML11;2023;06;06;02;58;18.48188972;-;E;58;18.92853928;?;E;0.446649;58;17.866807;0.615083;1.061732;1.72145486
2957;ML14;2023;06;06;02;58;18.49695587;+;E;58;18.93976974;?;E;0.442814;58;17.866807;0.630149;1.072963;1.72145486
2957;ML06;2023;06;06;02;58;18.57866669;+;I;58;19.11276627;?;E;0.534099;58;17.866807;0.71186;1.245959;1.72145486
2957;ML02;2023;06;06;02;58;18.67106056;+;E;58;19.25428772;?;E;0.583227;58;17.866807;0.804254;1.387481;1.72145486
2957;ML09;2023;06;06;02;58;18.76169395;+;I;58;19.39147949;?;E;0.629785;58;17.866807;0.894887;1.524672;1.72145486
2957;ML13;2023;06;06;02;58;18.95327187;-;I;58;19.74212074;?;E;0.788849;58;17.866807;1.086465;1.875314;1.72145486
2957;ML08;2023;06;06;02;58;19.04087639;-;E;58;19.87256241;?;E;0.831686;58;17.866807;1.174069;2.005755;1.72145486
2957;ML10;2023;06;06;02;58;19.1955204;+;E;58;20.16539955;?;E;0.96988;58;17.866807;1.328713;2.298593;1.72145486
2957;ML05;2023;06;06;02;58;19.24804497;+;E;58;20.24484634;?;E;0.996801;58;17.866807;1.381238;2.378039;1.72145486
2958;ML06;2023;06;06;02;58;42.03281403;-;E;58;42.52505875;?;E;0.492245;58;41.375005;0.657809;1.150054;1.747290918
2958;ML11;2023;06;06;02;58;42.15010071;+;E;58;42.73347092;?;E;0.58337;58;41.375005;0.775096;1.358466;1.747290918
2958;ML09;2023;06;06;02;58;42.26918793;+;I;58;42.93012619;?;E;0.660938;58;41.375005;0.894183;1.555121;1.747290918
2958;ML08;2023;06;06;02;58;42.53445816;-;E;58;43.40336609;?;E;0.868908;58;41.375005;1.159453;2.028361;1.747290918
2959;ML06;2023;06;06;02;59;47.72262955;+;I;59;48.2142601;?;E;0.49163;59;47.043944;0.678686;1.170316;1.738471934
2959;ML11;2023;06;06;02;59;47.86398697;+;E;59;48.45682907;?;E;0.592842;59;47.043944;0.820043;1.412885;1.738471934
2959;ML02;2023;06;06;02;59;47.90769577;+;E;59;48.56424713;?;E;0.656551;59;47.043944;0.863752;1.520303;1.738471934
2959;ML09;2023;06;06;02;59;47.95380402;+;E;59;48.63528824;?;E;0.681484;59;47.043944;0.90986;1.591344;1.738471934
2959;ML05;2023;06;06;02;59;48.37091064;-;E;59;49.34486389;?;E;0.973953;59;47.043944;1.326967;2.30092;1.738471934
2960;ML06;2023;06;06;22;40;16.66628647;-;I;40;17.25404549;?;E;0.587759;40;15.864732;0.801554;1.389313;1.741764325
2960;ML14;2023;06;06;22;40;16.6926918;-;E;40;17.31049728;?;E;0.617805;40;15.864732;0.82796;1.445765;1.741764325
2960;ML11;2023;06;06;22;40;16.73843384;+;E;40;17.38972664;?;E;0.651293;40;15.864732;0.873702;1.524995;1.741764325
2960;ML09;2023;06;06;22;40;16.83859253;+;E;40;17.56188202;?;E;0.723289;40;15.864732;0.973861;1.69715;1.741764325
2960;ML05;2023;06;06;22;40;17.16460037;-;E;40;18.12782097;?;E;0.963221;40;15.864732;1.299868;2.263089;1.741764325
2961;ML06;2023;06;20;20;10;28.35280228;-;I;10;29.25752831;?;E;0.904726;10;27.167771;1.185031;2.089757;1.764992962
2961;ML09;2023;06;20;20;10;28.42816734;-;I;10;29.40001488;?;E;0.971848;10;27.167771;1.260396;2.232244;1.764992962
2961;ML13;2023;06;20;20;10;28.48014641;-;E;10;29.48618698;?;E;1.006041;10;27.167771;1.312375;2.318416;1.764992962
2961;ML03;2023;06;20;20;10;28.54985619;-;E;10;29.59641457;?;E;1.046559;10;27.167771;1.382085;2.428644;1.764992962
2961;ML05;2023;06;20;20;10;28.80645561;-;I;10;30.06284142;?;E;1.256385;10;27.167771;1.638685;2.89507;1.764992962
2962;ML06;2023;06;21;21;54;16.87338829;-;E;54;18.23391533;?;E;1.360527;54;14.973464;1.899924;3.260451;1.718618972
2962;ML09;2023;06;21;21;54;17.09026909;-;E;54;18.61269951;?;E;1.522431;54;14.973464;2.116805;3.639236;1.718618972
2962;ML11;2023;06;21;21;54;17.14921951;+;E;54;18.71294022;?;E;1.56372;54;14.973464;2.175756;3.739476;1.718618972
2962;ML13;2023;06;21;21;54;17.1815834;-;E;54;18.77677917;?;E;1.595196;54;14.973464;2.208119;3.803315;1.718618972
2962;ML05;2023;06;21;21;54;17.29173088;-;E;54;18.9650383;?;E;1.673307;54;14.973464;2.318267;3.991574;1.718618972
2962;ML08;2023;06;21;21;54;17.33325958;-;E;54;19.03240585;?;E;1.699146;54;14.973464;2.359796;4.058942;1.718618972
2962;ML12;2023;06;21;21;54;17.35148239;-;E;54;19.04462051;?;E;1.693139;54;14.973464;2.378018;4.071157;1.718618972
2963;ML14;2023;06;21;22;01;21.76784325;+;E;01;23.07714653;?;E;1.309304;1;19.829377;1.938466;3.24777;1.681712919
2963;ML06;2023;06;21;22;01;21.82178116;+;E;01;23.18911552;?;E;1.367335;1;19.829377;1.992404;3.359739;1.681712919
2963;ML02;2023;06;21;22;01;21.85775566;-;E;01;23.25017548;?;E;1.392419;1;19.829377;2.028379;3.420798;1.681712919
2963;ML11;2023;06;21;22;01;21.96025276;+;E;01;23.41860199;?;E;1.458349;1;19.829377;2.130876;3.589225;1.681712919
2963;ML13;2023;06;21;22;01;21.9901638;-;E;01;23.48583412;?;E;1.49567;1;19.829377;2.160787;3.656457;1.681712919
2963;ML09;2023;06;21;22;01;21.99588013;+;I;01;23.43514252;?;E;1.439263;1;19.829377;2.166503;3.605766;1.681712919
2963;ML10;2023;06;21;22;01;22.03763962;+;E;01;23.55849457;?;E;1.520855;1;19.829377;2.208263;3.729118;1.681712919
2963;ML05;2023;06;21;22;01;22.11132622;-;E;01;23.65269852;?;E;1.541373;1;19.829377;2.281949;3.823322;1.681712919
2963;ML08;2023;06;21;22;01;22.12448502;-;E;01;23.67553329;?;E;1.551048;1;19.829377;2.295108;3.846156;1.681712919
2963;ML12;2023;06;21;22;01;22.20832825;-;E;01;23.84522629;?;E;1.636898;1;19.829377;2.378951;4.015849;1.681712919
2964;ML06;2023;06;21;22;28;49.44648743;+;I;28;50.52083969;?;E;1.074353;28;48.021023;1.425464;2.499817;1.754894195
2964;ML04;2023;06;21;22;28;49.47459793;+;I;28;50.57376862;?;E;1.099171;28;48.021023;1.453575;2.552746;1.754894195
2964;ML02;2023;06;21;22;28;49.49343872;-;I;28;50.60364532;?;E;1.110206;28;48.021023;1.472416;2.582622;1.754894195
2964;ML14;2023;06;21;22;28;49.50841522;+;I;28;50.6355896;?;E;1.127175;28;48.021023;1.487392;2.614567;1.754894195
2964;ML11;2023;06;21;22;28;49.59319305;+;E;28;50.79492569;?;E;1.201733;28;48.021023;1.57217;2.773903;1.754894195
2964;ML09;2023;06;21;22;28;49.61479187;+;I;28;50.80726624;?;E;1.192474;28;48.021023;1.593769;2.786243;1.754894195
2964;ML03;2023;06;21;22;28;49.64656067;+;I;28;50.87283707;?;E;1.226276;28;48.021023;1.625538;2.851814;1.754894195
2964;ML13;2023;06;21;22;28;49.64760971;+;I;28;50.86784363;?;E;1.220234;28;48.021023;1.626587;2.846821;1.754894195
2964;ML10;2023;06;21;22;28;49.6616745;+;E;28;50.89300919;?;E;1.231335;28;48.021023;1.640651;2.871986;1.754894195
2964;ML05;2023;06;21;22;28;49.73355484;-;I;28;51.02872849;?;E;1.295173;28;48.021023;1.712532;3.007705;1.754894195
2964;ML08;2023;06;21;22;28;49.75769043;+;E;28;51.07121277;?;E;1.313523;28;48.021023;1.736667;3.05019;1.754894195
2964;ML01;2023;06;21;22;28;49.79227448;+;E;28;51.13378143;?;E;1.341507;28;48.021023;1.771251;3.112758;1.754894195
2964;ML12;2023;06;21;22;28;49.80949402;+;I;28;51.15851212;?;E;1.349018;28;48.021023;1.788471;3.137489;1.754894195
2965;ML06;2023;06;22;09;57;2.22462177;+;I;57;3.46959805;?;E;1.244976;57;0.529556;1.695066;2.940042;1.728200946
2965;ML04;2023;06;22;09;57;2.2388823;+;I;57;3.47928333;?;E;1.240401;57;0.529556;1.709326;2.949727;1.728200946
2965;ML02;2023;06;22;09;57;2.26851392;-;I;57;3.52214694;?;E;1.253633;57;0.529556;1.738958;2.992591;1.728200946
2965;ML14;2023;06;22;09;57;2.28352022;+;I;57;3.54664993;?;E;1.26313;57;0.529556;1.753964;3.017094;1.728200946
2965;ML11;2023;06;22;09;57;2.37097788;+;E;57;3.72093534;?;I;1.349957;57;0.529556;1.841422;3.191379;1.728200946
2965;ML03;2023;06;22;09;57;2.40150952;-;E;57;3.77776217;?;E;1.376252;57;0.529556;1.871954;3.248206;1.728200946
2965;ML10;2023;06;22;09;57;2.43243504;+;E;57;3.82215667;?;E;1.389722;57;0.529556;1.902879;3.292601;1.728200946
2965;ML13;2023;06;22;09;57;2.43587565;+;E;57;3.83407474;?;E;1.398199;57;0.529556;1.90632;3.304519;1.728200946
2965;ML05;2023;06;22;09;57;2.50880599;-;I;57;3.9423368;?;E;1.433531;57;0.529556;1.97925;3.412781;1.728200946
2965;ML01;2023;06;22;09;57;2.57553148;+;E;57;4.06387377;?;E;1.488343;57;0.529556;2.045975;3.534318;1.728200946
2965;ML12;2023;06;22;09;57;2.59985185;+;E;57;4.10104799;?;E;1.501196;57;0.529556;2.070296;3.571492;1.728200946
2966;ML02;2023;06;27;17;47;0.49285889;+;E;47;0.75112402;?;E;0.258265;47;0.12915;0.363709;0.621974;1.700012108
2966;ML06;2023;06;27;17;47;0.55801147;+;E;47;0.84273314;?;E;0.284722;47;0.12915;0.428861;0.713583;1.700012108
2966;ML05;2023;06;27;17;47;0.68404418;+;E;47;1.08720243;?;E;0.403158;47;0.12915;0.554894;0.958052;1.700012108
2966;ML09;2023;06;27;17;47;1.11494088;+;E;47;1.80210257;?;E;0.687162;47;0.12915;0.985791;1.672953;1.700012108
