id;lat;lon;utm_x_m;utm_y_m;depth_m;elev_m;year;month;day;hour;minute;second;rms_error;ml_mag;mw_mag;remarks
3317;-1.642134515;101.1464117;738800.595;9818366.071;1381.25;-1381.25;2023;11;29;0;28;12.247874;0.0110308;-0.475;-0.513;
3318;-1.649409038;101.1375958;737818.452;9817562.5;-181.25;181.25;2023;11;29;0;29;19.642889;0.0106545;-0.504;-0.358;
3319;-1.628181928;101.1094978;734693.452;9819913.69;1665.341;-1665.341;2023;12;7;19;42;33.636967;0.00389661;0.212;0.094;
3320;-1.632054451;101.1369089;737744.048;9819482.143;3.409;-3.409;2023;12;11;19;25;13.203709;0.212943;-0.149;-0.2;
3321;-1.594366049;101.1539817;739648.81;9823648.81;8071.591;-8071.591;2023;12;12;16;28;36.435595;0.032504;0.433;0.937;
3322;-1.584642292;101.1250281;736427.083;9824727.679;479.261;-479.261;2023;12;13;23;4;40.350648;0.0023765;0.002;0.028;
3323;-1.596037258;101.0994378;733577.381;9823470.238;5628.409;-5628.409;2023;12;14;3;4;33.799573;0.0460591;2.15;1.271;
3324;-1.634169718;101.1087687;734611.607;9819251.488;1842.898;-1842.898;2023;12;14;22;58;58.12224;0.0699309;0.167;0.035;
3325;-1.667149175;101.1547276;739723.214;9815598.214;472.159;-472.159;2023;12;17;18;54;37.364876;0.0052922;0.182;0.006;
3326;-1.582621533;101.0614553;729351.19;9824958.333;3753.409;-3753.409;2023;12;20;23;14;16.519535;0.120128;0.321;0.124;
3327;-1.592931137;101.1107985;734842.262;9823812.5;2943.75;-2943.75;2023;12;21;21;22;4.321608;0.0899208;0.128;0.026;
3328;-1.639781075;101.082236;731657.738;9818633.929;-1885.795;1885.795;2023;12;21;22;54;18.545223;0.0328476;0.236;-0.137;
3329;-1.601590778;101.128254;736784.226;9822852.679;2766.193;-2766.193;2023;12;25;4;57;13.498682;0.0116012;-0.267;0.247;
3330;-1.632460779;101.1343692;737461.31;9819437.5;1267.614;-1267.614;2023;12;25;5;40;46.127922;0.00315617;-0.542;-0.508;
3331;-1.628917774;101.1450273;738648.065;9819828.125;852.131;-852.131;2023;12;26;4;8;58.402207;0.00827458;-0.095;-0.097;
3332;-1.653652677;101.1323194;737230.655;9817093.75;-145.739;145.739;2023;12;26;4;11;4.659116;0.0423304;0.581;0.073;
3333;-1.620894802;101.1303463;737014.881;9820717.262;4051.705;-4051.705;2023;12;26;4;17;58.89184;0.0913384;0.406;0.316;
3334;-1.598126837;101.1598679;740303.571;9823232.143;6026.136;-6026.136;2023;12;29;5;26;51.022057;0.094563;0.791;0.263;
3335;-1.63332876;101.1404531;738138.393;9819340.774;-1395.739;1395.739;2023;12;29;10;29;2.138377;0.00138796;-0.847;-1.222;
3336;-1.650893713;101.1331855;737327.381;9817398.81;-1360.227;1360.227;2023;12;29;13;24;4.465578;0.0159605;-0.202;-0.674;
3337;-1.597251827;101.0958293;733175.595;9823336.31;4818.75;-4818.75;2023;12;29;22;33;48.468001;0.0592883;0.705;0.407;
3338;-1.689669323;101.1070227;734410.714;9813113.095;-1303.409;1303.409;2023;12;30;4;22;34.430089;0.141126;0.495;-0.044;
3339;-1.598035329;101.1188251;735735.119;9823247.024;1693.75;-1693.75;2024;1;1;6;1;52.796583;0.0482655;0.032;0.108;
3340;-1.621512578;101.1186489;735712.798;9820650.298;1786.08;-1786.08;2024;1;13;19;34;4.51532;0.0490095;-0.322;-0.188;
3341;-1.621446509;101.1175124;735586.31;9820657.738;3881.25;-3881.25;2024;1;13;19;34;45.019846;0.0528008;0.547;0.252;
3342;-1.611173768;101.162689;740616.071;9821788.69;-238.068;238.068;2024;1;13;19;35;23.535763;0.00526993;-0.505;-0.791;
3343;-1.642276411;101.1395936;738041.667;9818351.19;2673.864;-2673.864;2024;1;13;19;35;55.638432;0.0220428;-0.111;-0.066;
3344;-1.623881422;101.1049477;734187.5;9820389.881;-1743.75;1743.75;2024;1;14;7;18;56.181512;0.0196165;0.67;0.334;
3345;-1.659507599;101.129986;736970.238;9816446.429;-1814.773;1814.773;2024;1;15;1;56;5.245015;0.025629;0.482;0.177;
3346;-1.626731023;101.1455263;738703.869;9820069.94;1118.466;-1118.466;2024;1;15;3;8;43.013715;0.0232104;-0.339;-0.015;
3347;-1.608053934;101.1231804;736218.75;9822138.393;1587.216;-1587.216;2024;1;15;4;23;44.334512;0.0212583;-0.061;-0.132;
3348;-1.644825823;101.1458798;738741.071;9818068.452;1580.114;-1580.114;2024;1;20;10;21;36.156177;0.0215979;-0.341;-0.254;
3349;-1.640127261;101.1363827;737684.524;9818589.286;2276.136;-2276.136;2024;1;20;10;22;22.782256;0.0034764;-0.544;-0.544;
3350;-1.657210451;101.1392084;737997.024;9816699.405;273.295;-273.295;2024;1;21;1;33;15.926205;0.0360457;0.026;-0.017;
3351;-1.630058703;101.1159171;735407.738;9819705.357;4449.432;-4449.432;2024;1;21;16;19;15.230981;0.0559827;0.042;-0.053;
3352;-1.643756458;101.1394614;738026.786;9818187.5;1097.159;-1097.159;2024;1;24;6;17;18.557878;0.00786067;-0.533;-0.467;
3353;-1.642476267;101.1413986;738242.56;9818328.869;1374.148;-1374.148;2024;1;24;6;17;39.414898;0.0117609;0.046;0.034;
3354;-1.641600986;101.142133;738324.405;9818425.595;1409.659;-1409.659;2024;1;24;6;17;41.50398;0.0136043;0.072;0.033;
3355;-1.648786147;101.153705;739611.607;9817629.464;-174.148;174.148;2024;1;24;6;17;46.099546;0.033872;0.85;0.506;
3356;-1.645110187;101.1317087;737163.69;9818038.69;1153.977;-1153.977;2024;1;24;6;18;6.550602;0.0143052;-0.478;-0.331;
3357;-1.639164595;101.1557669;739842.262;9818693.452;926.705;-926.705;2024;1;24;6;18;7.977179;0.0186104;-0.143;-0.185;
3358;-1.643355583;101.1369209;737744.048;9818232.143;1253.409;-1253.409;2024;1;24;6;18;9.308765;0.020893;0.169;0.059;
3359;-1.654386188;101.1382696;737892.857;9817011.905;-479.545;479.545;2024;1;24;6;18;32.087148;0.0534771;0.012;-0.119;
3360;-1.646984482;101.140267;738116.071;9817830.357;841.477;-841.477;2024;1;24;6;18;34.793246;0.0363965;0.844;0.538;
3361;-1.646441704;101.1445446;738592.262;9817889.881;1693.75;-1693.75;2024;1;24;6;18;43.62886;0.00565411;-0.208;-0.095;
3362;-1.642412523;101.1381231;737877.976;9818336.31;1381.25;-1381.25;2024;1;24;6;19;7.700077;0.0250412;-0.491;-0.371;
3363;-1.642482315;101.1357836;737617.56;9818328.869;1402.557;-1402.557;2024;1;24;6;19;13.80912;0.0138208;-0.357;-0.25;
3364;-1.642950962;101.1378563;737848.214;9818276.786;1438.068;-1438.068;2024;1;24;6;19;19.648167;0.0208232;-0.385;-0.246;
3365;-1.644836794;101.1357192;737610.119;9818068.452;955.114;-955.114;2024;1;24;6;19;25.333458;0.0223017;-0.134;-0.065;
3366;-1.643479586;101.1466805;738830.357;9818217.262;1636.932;-1636.932;2024;1;24;6;19;30.862655;0.0172097;-0.304;-0.195;
3367;-1.640455334;101.1440703;738540.179;9818552.083;1459.375;-1459.375;2024;1;24;6;19;39.024559;0.0142551;-0.476;-0.408;
3368;-1.646184756;101.1333142;737342.262;9817919.643;1438.068;-1438.068;2024;1;24;6;19;46.238271;0.0236659;-0.435;-0.267;
3369;-1.645363961;101.1458804;738741.071;9818008.929;983.523;-983.523;2024;1;24;6;20;39.158843;0.0306951;0.204;-0.017;
3370;-1.645172341;101.1364549;737691.964;9818031.25;1246.307;-1246.307;2024;1;24;6;21;3.359732;0.00694263;-0.557;-0.33;
3371;-1.644026974;101.1381248;737877.976;9818157.738;1267.614;-1267.614;2024;1;24;6;21;31.7469;0.00985348;-0.472;-0.458;
3372;-1.642154657;101.1276948;736717.262;9818366.071;1040.341;-1040.341;2024;1;24;6;22;21.250776;0.0161593;-0.733;-0.59;
3373;-1.653702893;101.1480284;738979.167;9817086.31;-493.75;493.75;2024;1;24;6;26;37.491223;0.00964187;-0.203;-0.298;
3374;-1.640781627;101.1533622;739574.405;9818514.881;1296.023;-1296.023;2024;1;24;6;28;8.226864;0.0122566;-0.65;-0.49;
3375;-1.638880702;101.169403;741360.119;9818723.214;-1544.886;1544.886;2024;1;24;6;28;20.863377;0.0225841;-0.735;-0.912;
3376;-1.643184921;101.1702098;741449.405;9818247.024;-664.205;664.205;2024;1;24;6;28;52.235242;0.0227391;-0.382;-0.785;
3377;-1.645095475;101.1453453;738681.548;9818038.69;1636.932;-1636.932;2024;1;24;6;29;4.292476;0.012286;-0.626;-0.406;
3378;-1.644424381;101.143874;738517.857;9818113.095;1594.318;-1594.318;2024;1;24;6;31;32.495158;0.00328399;-0.512;-0.401;
3379;-1.643419758;101.1397953;738063.988;9818224.702;1388.352;-1388.352;2024;1;24;6;31;53.881192;0.0175865;-0.483;-0.502;
3380;-1.642484327;101.1339119;737409.226;9818328.869;1388.352;-1388.352;2024;1;24;6;31;56.41445;0.00988588;-0.372;-0.45;
3381;-1.638976866;101.1427318;738391.369;9818715.774;1629.83;-1629.83;2024;1;24;6;32;5.458247;0.0160071;-0.28;-0.164;
3382;-1.651892255;101.1428793;738406.25;9817287.202;948.011;-948.011;2024;1;24;6;32;31.78725;0.0264947;0.421;0.116;
3383;-1.655047677;101.1485646;739038.69;9816937.5;-550.568;550.568;2024;1;24;6;32;40.80953;0.0155785;-0.123;-0.504;
3384;-1.644563971;101.1391949;737997.024;9818098.214;1665.341;-1665.341;2024;1;24;6;34;23.686565;0.0230811;-0.491;-0.439;
3385;-1.619844656;101.1054783;734247.024;9820836.31;-863.068;863.068;2024;1;25;0;47;37.491576;0.0268952;0.159;0.103;
3386;-1.61173267;101.143171;738443.452;9821729.167;671.023;-671.023;2024;1;25;2;42;54.366743;0.00876018;-0.621;-0.481;
3387;-1.640300119;101.1004192;733681.548;9818574.405;-1402.841;1402.841;2024;2;2;20;31;38.49429;0.0087446;-0.343;-0.658;
3388;-1.606551517;101.0799291;731404.762;9822309.524;5940.909;-5940.909;2024;2;3;21;30;47.092657;0.0477668;0.031;-0.089;
3389;-1.620029372;101.056947;728845.238;9820821.429;2247.727;-2247.727;2024;2;3;21;31;0.536001;0.074483;0.018;-0.154;
3390;-1.588607928;101.1281738;736776.786;9824288.69;6040.341;-6040.341;2024;2;3;21;32;47.872167;0.0449287;0.365;0.164;
3391;-1.624409468;101.1145742;735258.929;9820330.357;5614.205;-5614.205;2024;2;4;5;45;21.763867;0.055075;0.522;0.195;
3392;-1.61041878;101.1132228;735110.119;9821877.976;5102.841;-5102.841;2024;2;7;5;38;3.432259;0.0376006;0.348;0.119;
3393;-1.610537497;101.1283301;736791.667;9821863.095;6310.227;-6310.227;2024;2;7;5;39;58.216018;0.0400385;0.471;0.342;
3394;-1.583402123;101.0879275;732297.619;9824869.048;88.636;-88.636;2024;2;7;15;33;50.648328;0.00928831;-0.209;-0.43;
3395;-1.653978367;101.1421462;738324.405;9817056.548;-1772.159;1772.159;2024;2;7;18;29;30.945443;0.0449768;-0.217;-0.555;
3396;-1.622981346;101.1292121;736888.393;9820486.607;1771.875;-1771.875;2024;2;9;23;54;36.228853;0.00179845;-0.514;-0.24;
3397;-1.623916443;101.1354966;737587.798;9820382.44;-1338.92;1338.92;2024;2;13;10;51;30.467358;0.00038651;-0.712;-1.123;
3398;-1.664087987;101.1243758;736345.238;9815940.476;3952.273;-3952.273;2024;2;13;18;11;11.642107;0.020445;0.603;0.348;
3399;-1.643188427;101.1670012;741092.262;9818247.024;-607.386;607.386;2024;2;15;21;17;8.001307;0.0156467;0.33;-0.21;
3400;-1.636328475;101.1657906;740958.333;9819005.952;-451.136;451.136;2024;2;17;19;46;28.525023;0.0215386;-0.207;-0.602;
3401;-1.644805476;101.1645965;740824.405;9818068.452;-238.068;238.068;2024;2;17;21;14;24.945959;0.0230269;-0.277;-0.502;
3402;-1.649258402;101.1524354;739470.238;9817577.381;3.409;-3.409;2024;2;18;19;35;49.039321;0.0439886;0.912;0.494;
3403;-1.647242255;101.1506953;739276.786;9817800.595;500.568;-500.568;2024;2;18;19;36;27.002361;0.0401479;0.392;0.143;
3404;-1.636965566;101.1364462;737691.964;9818938.988;1388.352;-1388.352;2024;2;18;19;40;35.278257;0.0244079;-0.305;-0.218;
3405;-1.639976146;101.151757;739395.833;9818604.167;1210.795;-1210.795;2024;2;18;19;41;18.248366;0.0212044;-0.321;-0.208;
3406;-1.642749088;101.1379229;737855.655;9818299.107;1331.534;-1331.534;2024;2;18;19;43;30.900951;0.00874613;-0.374;-0.327;
3407;-1.660981566;101.1354691;737580.357;9816282.738;-1828.977;1828.977;2024;2;19;20;24;41.130404;0.0682581;0.284;-0.099;
3408;-1.581045187;101.1557058;739842.262;9825122.024;5046.023;-5046.023;2024;3;2;9;13;7.598831;0.0438056;0.837;0.409;
3409;-1.605971867;101.1200365;735869.048;9822369.048;6679.545;-6679.545;2024;3;2;9;13;39.758022;0.0973988;0.552;0.541;
3410;-1.583072853;101.1464835;738815.476;9824898.81;5685.227;-5685.227;2024;3;2;9;14;39.518816;0.0341416;0.938;0.523;
3411;-1.584264223;101.1650672;740883.929;9824764.881;-209.659;209.659;2024;3;2;9;15;14.501208;0.0202849;-0.193;-0.545;
3412;-1.601915849;101.1390164;737982.143;9822815.476;-167.045;167.045;2024;3;2;9;16;35.331824;0.511635;-0.999;-0.799;
3413;-1.6056958;101.1267208;736613.095;9822398.81;7901.136;-7901.136;2024;3;2;9;42;3.095956;0.0366144;0.37;0.4;
3414;-1.603544868;101.1251143;736434.524;9822636.905;6537.5;-6537.5;2024;3;2;9;42;57.347551;0.0407777;0.268;0.365;
3415;-1.590649052;101.1058495;734291.667;9824065.476;5912.5;-5912.5;2024;3;2;11;26;28.494022;0.0374472;0.036;-0.179;
3416;-1.585244889;101.1277693;736732.143;9824660.714;6196.591;-6196.591;2024;3;2;11;29;20.344162;0.0468823;0.804;0.727;
3417;-1.591559132;101.1364656;737699.405;9823961.31;5983.523;-5983.523;2024;3;2;12;34;8.828918;0.0233168;0.739;0.646;
3418;-1.584172446;101.1240249;736315.476;9824779.762;5457.955;-5457.955;2024;3;2;12;34;18.752551;0.037694;-0.01;-0.242;
3419;-1.58254749;101.1341836;737446.429;9824958.333;5571.591;-5571.591;2024;3;2;12;34;57.844087;0.0386749;0.494;0.151;
3420;-1.599915263;101.122303;736122.024;9823038.69;6494.886;-6494.886;2024;3;2;12;36;23.715846;0.0504244;2.012;1.512;
3421;-1.576050732;101.1716093;741613.095;9825672.619;8071.591;-8071.591;2024;3;2;12;39;44.519187;0.0406383;0.005;0.288;
3422;-1.627259622;101.0909133;732625;9820017.857;4264.773;-4264.773;2024;3;2;12;57;31.984372;0.0622548;-0.15;-0.201;
3423;-1.628884144;101.0812889;731553.571;9819839.286;-337.5;337.5;2024;3;2;12;59;4.545072;0.0216421;-0.392;-0.82;
3424;-1.603681501;101.1231091;736211.31;9822622.024;5472.159;-5472.159;2024;3;3;0;1;6.514861;0.0524298;0.401;0.181;
3425;-1.563983756;101.1317584;737178.571;9827011.905;5315.909;-5315.909;2024;3;5;17;43;37.026475;0.0408549;-0.048;-0.166;
3426;-1.604960423;101.0569318;728845.238;9822488.095;3156.818;-3156.818;2024;3;5;17;44;2.476606;0.0562059;0.634;0.243;
3427;-1.675671963;101.1118208;734946.429;9814660.714;3014.773;-3014.773;2024;3;7;0;30;17.540894;0.0652656;0.875;0.507;
3428;-1.686641749;101.1682519;741226.19;9813440.476;-1161.364;1161.364;2024;3;7;0;32;19.868795;0.0618405;0.974;0.105;
3429;-1.578237305;101.138992;737982.143;9825434.524;6764.773;-6764.773;2024;3;9;2;50;10.05087;0.0336053;0.574;0.589;
3430;-1.561293545;101.1312209;737119.048;9827309.524;3895.455;-3895.455;2024;3;11;13;55;23.297789;0.0406217;-0.163;-0.175;
3431;-1.615663154;101.1157684;735392.857;9821297.619;5884.091;-5884.091;2024;3;11;13;59;37.67375;0.0257377;-0.085;-0.16;
3432;-1.580915815;101.1507593;739291.667;9825136.905;4832.955;-4832.955;2024;3;11;14;1;24.478242;0.00892735;0.394;0.184;
3433;-1.619321528;101.2168405;746642.857;9820880.952;-1786.364;1786.364;2024;3;13;8;6;57.486919;0.0481784;1.304;0.418;
3434;-1.672280362;101.1376204;737818.452;9815032.738;1381.25;-1381.25;2024;3;13;18;1;8.146751;0.0444114;1.175;0.679;
3435;-1.573600074;101.1991456;744678.571;9825940.476;-820.455;820.455;2024;3;13;18;12;8.411857;0.143958;0.247;-0.104;
3436;-1.614613564;101.0900981;732535.714;9821416.667;5315.909;-5315.909;2024;3;13;18;15;5.66273;0.0456611;0.354;0.172;
3437;-1.663357657;101.1769162;742193.452;9816014.881;-919.886;919.886;2024;3;13;18;15;54.731937;0.0357564;0.331;-0.068;
3438;-1.682631005;101.1455196;738696.429;9813886.905;1878.409;-1878.409;2024;3;13;18;28;11.613651;0.0440894;0.902;0.44;
3439;-1.684788915;101.1407089;738160.714;9813648.81;1480.682;-1480.682;2024;3;13;18;51;0.861232;0.0228495;2.547;1.592;
3440;-1.692305097;101.1567605;739946.429;9812815.476;-1871.591;1871.591;2024;3;13;18;52;38.924656;0.0538295;0.558;0.032;
3441;-1.603036674;101.0962363;733220.238;9822696.429;2162.5;-2162.5;2024;3;15;0;30;16.862237;0.0101399;0.374;0.235;
3442;-1.614343096;101.0914348;732684.524;9821446.429;4946.591;-4946.591;2024;3;15;3;18;27.280794;0.023972;0.764;0.54;
3443;-1.693447522;101.0968657;733279.762;9812696.429;-1587.5;1587.5;2024;3;15;3;30;54.818632;0.163744;0.928;0.239;
3444;-1.708243768;101.099823;733607.143;9811059.524;-1843.182;1843.182;2024;3;15;4;42;42.156896;0.0651566;0.169;-0.22;
3445;-1.700438375;101.1016864;733815.476;9811922.619;-1871.591;1871.591;2024;3;15;4;43;51.772848;0.0847969;0.819;0.129;
3446;-1.667479965;101.2198348;746970.238;9815553.571;-1644.318;1644.318;2024;3;15;5;0;8.359166;0.0723469;1.711;0.854;
3447;-1.695302061;101.1233399;736226.19;9812488.095;1679.545;-1679.545;2024;3;15;9;8;20.817358;0.0323353;0.436;0.356;
3448;-1.659353417;101.1480345;738979.167;9816461.31;-465.341;465.341;2024;3;16;5;54;40.291713;0.0331312;0.74;0.6;
3449;-1.675672543;101.111286;734886.905;9814660.714;1480.682;-1480.682;2024;3;18;3;8;20.014925;0.0134329;0.722;0.387;
3450;-1.708250816;101.0934054;732892.857;9811059.524;-1843.182;1843.182;2024;3;20;15;9;26.062847;0.130488;0.701;0.372;
3451;-1.617857294;101.1401694;738108.631;9821052.083;-1196.875;1196.875;2024;3;20;15;11;51.993501;0.000584758;-0.947;-0.477;
3452;-1.682384024;101.125465;736464.286;9813916.667;543.182;-543.182;2024;3;21;0;33;59.318772;0.0593403;1.55;1.031;
3453;-1.642395183;101.1541661;739663.69;9818336.31;1210.795;-1210.795;2024;3;21;5;43;50.732178;0.0209971;-0.488;-0.136;
3454;-1.642948945;101.139728;738056.548;9818276.786;1778.977;-1778.977;2024;3;21;5;44;14.597294;0.00715335;-0.777;-0.27;
3455;-1.651818807;101.1485611;739038.69;9817294.643;-238.068;238.068;2024;3;21;16;42;55.562497;0.0355709;-0.004;0.105;
3456;-1.638648646;101.1351779;737550.595;9818752.976;415.341;-415.341;2024;3;21;17;57;53.737863;0.0187053;-1.035;-0.304;
3457;-1.5837331;101.1583823;740139.881;9824824.405;4250.568;-4250.568;2024;3;22;21;50;36.081788;0.0457491;0.949;0.784;
3458;-1.593183611;101.1268416;736627.976;9823782.738;1665.341;-1665.341;2024;3;22;22;13;8.976383;0.0261306;-0.392;0.044;
3459;-1.666253333;101.1126129;735035.714;9815702.381;5656.818;-5656.818;2024;3;27;17;41;34.40025;0.0598329;0.373;0.402;
3460;-1.568518491;101.1699973;741434.524;9826505.952;6139.773;-6139.773;2024;3;28;9;44;28.207561;0.00936408;0.036;0.531;
3461;-1.594008561;101.10973;734723.214;9823693.452;4648.295;-4648.295;2024;3;31;23;59;15.709661;0.0286828;0.588;0.555;
3462;-1.672393256;101.1572734;740005.952;9815017.857;4605.682;-4605.682;2024;4;1;13;26;7.762879;0.0406539;0.134;0.241;
3463;-1.584760796;101.0748269;730839.286;9824720.238;-848.864;848.864;2024;4;10;20;38;35.104908;0.0837462;0.405;0.268;
3464;-1.558678237;101.0558167;728726.19;9827607.143;88.636;-88.636;2024;4;10;20;43;28.87066;0.0529064;0.163;0.315;
3465;-1.560506671;101.1111668;734886.905;9827398.81;8071.591;-8071.591;2024;4;11;4;36;56.183775;0.0572733;0.417;0.726;
3466;-1.61194881;101.1296016;736933.036;9821706.845;536.08;-536.08;2024;4;11;9;54;58.441274;0.0389446;-0.243;0.229;
3467;-1.651813563;101.153374;739574.405;9817294.643;-806.25;806.25;2024;4;18;14;29;45.167484;0.0460483;0.376;0.387;
3468;-1.591828766;101.1359311;737639.881;9823931.548;3597.159;-3597.159;2024;4;19;4;6;25.38058;0.0370659;0.042;0.248;
3469;-1.592790662;101.116547;735482.143;9823827.381;5628.409;-5628.409;2024;4;19;4;7;52.522299;0.0388822;0.261;0.428;
3470;-1.57927054;101.1801684;742565.476;9825315.476;-394.318;394.318;2024;4;19;4;10;23.08464;0.0451491;0.346;0.187;
3471;-1.628757798;101.1994718;744708.333;9819839.286;-1303.409;1303.409;2024;4;21;14;15;17.057698;0.0462586;0.056;-0.059;
3472;-1.656940213;101.1402777;738116.071;9816729.167;585.795;-585.795;2024;4;21;20;34;48.449538;0.0310807;-0.044;-0.086;
3473;-1.605775151;101.1151566;735325.893;9822391.369;820.17;-820.17;2024;4;23;13;39;53.908051;0.0231221;-0.353;0.068;
3474;-1.679339277;101.2016665;744946.429;9814244.048;-1871.591;1871.591;2024;4;24;14;57;45.945962;0.115025;0.519;0.408;
3475;-1.689041348;101.1877736;743398.81;9813172.619;-1473.864;1473.864;2024;4;24;14;58;31.717855;0.0423151;-0.193;-0.138;
3476;-1.671810946;101.1968453;744410.714;9815077.381;-1246.591;1246.591;2024;4;24;15;11;57.500721;0.0781079;0.545;0.451;
3477;-1.708426278;101.1771;742208.333;9811029.762;-1871.591;1871.591;2024;4;24;15;21;32.698904;0.13913;1.108;0.748;
3478;-1.697436875;101.1393859;738011.905;9812250;5997.727;-5997.727;2024;4;24;15;23;38.794327;0.0491274;0.14;0.138;
3479;-1.701159948;101.1784287;742357.143;9811833.333;-1786.364;1786.364;2024;4;24;15;29;51.584613;0.100137;0.059;-0.011;
3480;-1.683893515;101.2190511;746880.952;9813738.095;-1786.364;1786.364;2024;4;24;15;31;17.10767;0.0572202;0.2;0.07;
3481;-1.708598793;101.1435428;738473.214;9811014.881;-1885.795;1885.795;2024;4;24;15;47;29.188641;0.168141;0.982;0.619;
3482;-1.69770446;101.1407231;738160.714;9812220.238;3753.409;-3753.409;2024;4;24;15;47;57.716912;0.196745;1.097;0.896;
3483;-1.642810513;101.1433375;738458.333;9818291.667;1537.5;-1537.5;2024;4;25;17;6;53.610754;0.02456;-0.506;-0.069;
3484;-1.63904867;101.1385206;737922.619;9818708.333;1764.773;-1764.773;2024;4;27;9;24;20.648719;0.0200314;-0.38;0.079;
3485;-1.649648142;101.1651365;740883.929;9817532.738;-1317.614;1317.614;2024;4;27;9;31;34.884198;0.0209353;-0.834;-0.025;
3486;-1.656137643;101.1359987;737639.881;9816818.452;-1630.114;1630.114;2024;4;27;9;32;26.509734;0.0222181;-0.343;-0.054;
3487;-1.641066293;101.1389238;737967.262;9818485.119;1778.977;-1778.977;2024;4;27;9;32;33.308283;0.0649619;0.063;0.193;
3488;-1.653146928;101.1643382;740794.643;9817145.833;-380.114;380.114;2024;4;27;9;33;6.827201;0.0278195;-0.309;-0.058;
3489;-1.640871316;101.1325732;737260.417;9818507.44;1530.398;-1530.398;2024;4;27;9;33;30.175184;0.00771153;-0.541;-0.021;
3490;-1.641867463;101.1445397;738592.262;9818395.833;1608.523;-1608.523;2024;4;27;9;33;54.744608;0.0134482;-0.425;0.015;
3491;-1.645096054;101.1448106;738622.024;9818038.69;1296.023;-1296.023;2024;4;27;9;35;3.333286;0.0115743;-0.811;-0.131;
3492;-1.642872656;101.1480836;738986.607;9818284.226;1331.534;-1331.534;2024;4;27;9;44;44.560889;0.0268706;0.091;0.303;
3493;-1.647652103;101.144947;738636.905;9817755.952;1196.591;-1196.591;2024;5;2;21;6;3.780191;0.0252376;-0.195;0.07;
3494;-1.647249216;101.1442781;738562.5;9817800.595;1210.795;-1210.795;2024;5;2;21;6;8.723021;0.0302853;0.033;0.285;
3495;-1.647322915;101.1383289;737900.298;9817793.155;1118.466;-1118.466;2024;5;2;21;10;56.988177;0.0412755;-0.219;0.127;
3496;-1.640783654;101.1514905;739366.071;9818514.881;841.477;-841.477;2024;5;2;21;45;56.717276;0.0261078;-0.552;-0.07;
3497;-1.643729194;101.1645954;740824.405;9818187.5;-351.705;351.705;2024;5;2;21;46;1.393277;0.0244041;-0.595;-0.336;
3498;-1.639153268;101.1661947;741002.976;9818693.452;-436.932;436.932;2024;5;2;21;48;25.438722;0.0260502;-0.331;-0.15;
3499;-1.640508206;101.1573726;740020.833;9818544.643;1267.614;-1267.614;2024;5;5;14;41;43.300475;0.0502746;-0.338;0.173;
3500;-1.651812104;101.154711;739723.214;9817294.643;-238.068;238.068;2024;5;5;14;41;55.368191;0.02662;0.363;0.495;
3501;-1.646921035;101.1367241;737721.726;9817837.798;777.557;-777.557;2024;5;5;17;42;38.191103;0.0322902;0.186;0.383;
3502;-1.653142229;101.1686162;741270.833;9817145.833;-578.977;578.977;2024;5;6;19;8;59.722816;0.0431542;-0.591;-0.197;
3503;-1.648327821;101.1421402;738324.405;9817681.548;784.659;-784.659;2024;5;7;5;13;25.023538;0.0661178;0.498;0.553;
3504;-1.646442862;101.1434751;738473.214;9817889.881;1438.068;-1438.068;2024;5;7;5;13;39.109062;0.0164327;-0.36;-0.037;
3505;-1.64671714;101.1386624;737937.5;9817860.119;1267.614;-1267.614;2024;5;7;5;13;48.215527;0.0149541;-0.446;-0.08;
3506;-1.645763079;101.1500253;739202.381;9817964.286;1338.636;-1338.636;2024;5;7;5;13;51.846637;0.0224845;-0.493;-0.051;
3507;-1.654005227;101.1172792;735556.548;9817056.548;-1601.705;1601.705;2024;5;7;5;13;56.479006;0.0234087;-0.775;-0.213;
3508;-1.650405231;101.1494286;739135.417;9817450.893;-3.693;3.693;2024;5;7;5;14;6.57531;0.0279261;1.071;0.887;
3509;-1.642379758;101.1683372;741241.071;9818336.31;-607.386;607.386;2024;5;7;5;16;18.71558;0.0212544;-0.691;-0.283;
3510;-1.645910492;101.1381268;737877.976;9817949.405;1523.295;-1523.295;2024;5;7;5;16;36.122561;0.0130547;-0.646;-0.102;
3511;-1.643285077;101.1399289;738078.869;9818239.583;1033.239;-1033.239;2024;5;7;5;16;39.642938;0.0120908;-0.307;0.084;
3512;-1.645120228;101.1223502;736122.024;9818038.69;-96.023;96.023;2024;5;7;5;17;17.982519;0.0158283;-0.457;-0.247;
3513;-1.642811668;101.142268;738339.286;9818291.667;1423.864;-1423.864;2024;5;7;5;17;25.975253;0.0215142;-0.357;0.058;
3514;-1.640547909;101.1204736;735913.69;9818544.643;557.386;-557.386;2024;5;7;5;18;50.645446;0.00407146;-0.665;-0.101;
3515;-1.647258465;101.1357218;737610.119;9817800.595;1267.614;-1267.614;2024;5;7;5;18;56.878911;0.031544;0.055;0.273;
3516;-1.642806468;101.1470809;738875;9818291.667;1707.955;-1707.955;2024;5;7;5;19;7.832585;0.02073;-0.575;-0.013;
3517;-1.648928532;101.1464858;738808.036;9817614.583;621.307;-621.307;2024;5;7;5;19;55.629243;0.0263949;0.007;0.245;
