id,lat,lon,utm_x_m,utm_y_m,depth_m,elev_m,year,month,day,hour,minute,second,dt_origin,rms_error,ml_mag,mw_mag,remarks
3027,-1.6421701,101.1528727,739519.754,9818361.361,879.48,-879.48,2023,7,19,3,29,4.27,2023-07-19 03:29:04.270000,0.0098062,-0.062,-0.26,WCC
3028,-1.6484793,101.1402018,738108.6317,9817665.025,685.79,-685.79,2023,7,19,3,30,50.9500008,2023-07-19 03:30:50.950000,0.0102803,-0.611,-0.574,WCC
3029,-1.6436147,101.1445638,738594.7335,9818202.57,1524.79,-1524.79,2023,7,19,3,37,19.6200008,2023-07-19 03:37:19.620000,0.0096507,-0.452,-0.315,WCC
3030,-1.6459788,101.1338623,737403.2971,9817942.358,1022.73,-1022.73,2023,7,19,3,39,24.2900009,2023-07-19 03:39:24.290000,0.006681,-0.618,-0.562,WCC
3031,-1.6429848,101.1295736,736926.2891,9818274.028,1419.23,-1419.23,2023,7,19,3,48,22.0699997,2023-07-19 03:48:22.070000,0.0580209,-0.359,-0.172,Reloc
3032,-1.6440248,101.1510254,739313.9129,9818156.436,834.33,-834.33,2023,7,19,19,1,51.0800018,2023-07-19 19:01:51.080000,0.0132157,0.169,0.069,WCC
3033,-1.6463951,101.1354655,737581.6951,9817896.121,583.94,-583.94,2023,7,20,1,15,46.2200012,2023-07-20 01:15:46.220000,0.0083603,0.502,0.405,WCC
3034,-1.6455711,101.1253499,736455.8586,9817988.465,-23.27,23.27,2023,7,20,1,16,24.9899998,2023-07-20 01:16:24.990000,0.0524788,-0.011,0.077,Reloc
3035,-1.650543401,101.1460865,738763.393,9817436.012,-301.989,301.989,2023,7,20,1,18,27.156924,2023-07-20 01:18:27.156920,0.0213347,-0.032,-0.241,Initial
3036,-1.6473389,101.1472493,738893.2074,9817790.319,467.66,-467.66,2023,7,20,16,59,18.7700005,2023-07-20 16:59:18.770000,0.0146601,0.511,0.221,WCC
3037,-1.6486483,101.145516,738700.1216,9817645.696,467.31,-467.31,2023,7,21,6,50,52.7799988,2023-07-21 06:50:52.780000,0.0170762,0.086,-0.072,WCC
3038,-1.652363,101.1433105,738454.1899,9817235.082,572.77,-572.77,2023,7,21,12,31,45.6800003,2023-07-21 12:31:45.680000,0.0115563,0.143,0.145,WCC
3039,-1.6508801,101.1465902,738819.4219,9817398.71,491.47,-491.47,2023,7,23,3,56,19.2600002,2023-07-23 03:56:19.260000,0.0110834,0.813,0.538,WCC
3040,-1.597161729,101.1179553,735638.393,9823343.75,1473.58,-1473.58,2023,7,26,0,17,42.304558,2023-07-26 00:17:42.304560,0.0596329,0.116,0.146,Initial
3041,-1.5962424,101.1069092,734408.9819,9823446.697,5730.4,-5730.4,2023,7,26,23,34,34.3199997,2023-07-26 23:34:34.320000,0.0172235,1.239,0.725,WCC
3042,-1.640034215,101.1290629,736869.792,9818600.446,-85.369,85.369,2023,7,31,23,41,35.291072,2023-07-31 23:41:35.291070,0.0143693,-0.145,-0.178,Initial
3043,-1.613655542,101.1057394,734276.786,9821520.833,4733.523,-4733.523,2023,8,10,22,25,12.338057,2023-08-10 22:25:12.338060,0.0394496,0.704,0.365,Initial
3044,-1.620131842,101.0880984,732312.5,9820806.548,2659.659,-2659.659,2023,8,15,18,31,16.249476,2023-08-15 18:31:16.249480,0.0762789,0.044,-0.072,Initial
3045,-1.615713185,101.1321457,737215.774,9821290.179,2823.011,-2823.011,2023,8,21,20,43,15.364263,2023-08-21 20:43:15.364260,0.025034,-0.057,-0.26,Initial
3046,-1.6127525,101.1239339,736302.0764,9821618.61,502.96,-502.96,2023,8,22,10,37,23.9400005,2023-08-22 10:37:23.940000,0.0031998,-0.406,-0.549,Reloc
3047,-1.6439079,101.1472575,738894.5288,9818169.818,1199.65,-1199.65,2023,8,25,22,0,3.0,2023-08-25 22:00:03.000000,0.0128925,-0.682,-0.504,WCC
3048,-1.6463127,101.1445394,738591.6968,9817904.151,676.77,-676.77,2023,8,25,22,1,20.6200008,2023-08-25 22:01:20.620000,0.0153273,-0.231,-0.205,WCC
3049,-1.6554586,101.1358236,737620.477,9816893.581,87.05,-87.05,2023,8,25,22,1,29.3600006,2023-08-25 22:01:29.360000,0.0013951,-0.297,-0.613,Reloc
3050,-1.6486684,101.1499512,739193.7916,9817642.94,284.99,-284.99,2023,8,25,22,1,39.4399986,2023-08-25 22:01:39.440000,0.0147887,-0.028,-0.076,WCC
3051,-1.6440231,101.1448242,738623.6695,9818157.367,959.59,-959.59,2023,8,25,22,2,23.9599991,2023-08-25 22:02:23.960000,0.0121647,-0.353,-0.207,WCC
3052,-1.6463918,101.1470866,738875.2105,9817895.096,713.31,-713.31,2023,8,25,22,2,28.1000004,2023-08-25 22:02:28.100000,0.0137241,0.547,0.289,WCC
3053,-1.6459086,101.1506266,739269.2985,9817948.118,845.34,-845.34,2023,8,25,22,2,42.2799988,2023-08-25 22:02:42.280000,0.012424,-0.294,-0.322,WCC
3054,-1.6452478,101.1470296,738869.0022,9818021.64,993.5,-993.5,2023,8,25,22,2,51.3800011,2023-08-25 22:02:51.380000,0.0164401,-0.296,-0.174,WCC
3055,-1.6479674,101.1474284,738913.0677,9817720.78,656.72,-656.72,2023,8,25,22,2,58.3199997,2023-08-25 22:02:58.320000,0.0145476,1.087,0.643,WCC
3056,-1.6409096,101.1556803,739832.4144,9818500.448,-220.06,220.06,2023,8,25,22,3,19.7199993,2023-08-25 22:03:19.720000,0.0001313,-0.826,-0.572,Reloc
3057,-1.6478846,101.1521973,739443.8943,9817729.365,1203.98,-1203.98,2023,8,25,22,3,24.6000004,2023-08-25 22:03:24.600000,0.0149514,-0.619,-0.456,WCC
3058,-1.637942306,101.1663271,741017.857,9818827.381,-1530.682,1530.682,2023,8,25,22,3,27.383699,2023-08-25 22:03:27.383700,0.0196853,-0.648,-1.025,Initial
3059,-1.650752968,101.1389341,737967.262,9817413.69,671.023,-671.023,2023,8,25,22,3,32.44863,2023-08-25 22:03:32.448630,0.0401353,-0.399,-0.279,Initial
3060,-1.6432769,101.1500326,739203.4951,9818239.279,774.72,-774.72,2023,8,25,22,3,45.5200005,2023-08-25 22:03:45.520000,0.0144911,-0.166,-0.104,WCC
3061,-1.645094,101.1459961,738753.9838,9818038.775,1230.63,-1230.63,2023,8,25,22,4,22.0400009,2023-08-25 22:04:22.040000,0.0103816,-0.49,-0.296,WCC
3062,-1.6466986,101.146582,738819.008,9817861.222,1061.06,-1061.06,2023,8,25,22,4,39.3199997,2023-08-25 22:04:39.320000,0.0150768,-0.318,-0.291,WCC
3063,-1.6526986,101.1379395,737856.3197,9817198.606,223.56,-223.56,2023,8,25,22,4,42.7000008,2023-08-25 22:04:42.700000,0.0103243,-0.084,-0.144,WCC
3064,-1.6505104,101.1394206,738021.4369,9817440.462,666.46,-666.46,2023,8,25,22,5,22.5,2023-08-25 22:05:22.500000,0.0155884,-0.295,-0.268,WCC
3065,-1.6420378,101.1687988,741292.49,9818374.078,-1013.5,1013.5,2023,8,25,22,5,45.8400002,2023-08-25 22:05:45.840000,0.0005467,-0.652,-0.831,WCC
3066,-1.6480495,101.1423747,738350.5426,9817712.305,1163.57,-1163.57,2023,8,25,22,7,34.0200005,2023-08-25 22:07:34.020000,0.0055766,-0.626,-0.525,WCC
3067,-1.6486552,101.1490641,739095.0519,9817644.506,855.35,-855.35,2023,8,25,22,9,17.1800003,2023-08-25 22:09:17.180000,0.0154427,0.598,0.311,WCC
3068,-1.6467717,101.1482422,739003.7927,9817852.937,583.84,-583.84,2023,8,25,22,9,21.8999996,2023-08-25 22:09:21.900000,0.013751,1.002,0.567,WCC
3069,-1.6465958,101.1485107,739033.6998,9817872.361,643.0,-643.0,2023,8,25,22,9,33.5999985,2023-08-25 22:09:33.600000,0.0129453,0.12,0.024,WCC
3070,-1.63884,101.170223,741451.4011,9818727.617,-344.95,344.95,2023,8,25,22,9,50.8800011,2023-08-25 22:09:50.880000,0.0021137,-0.888,-0.766,WCC
3071,-1.6444977,101.1560954,739878.1904,9818103.52,601.7,-601.7,2023,8,25,22,11,54.7999992,2023-08-25 22:11:54.800000,0.0109404,-0.831,-0.603,WCC
3072,-1.6403044,101.1354492,737580.6012,9818569.804,1573.26,-1573.26,2023,8,25,22,12,15.2399998,2023-08-25 22:12:15.240000,0.0544713,-0.853,-0.459,Reloc
3073,-1.6408545,101.1701823,741446.6291,9818504.797,-1430.93,1430.93,2023,8,25,22,14,11.4200001,2023-08-25 22:14:11.420000,0.0059251,-0.43,-0.79,WCC
3074,-1.6404931,101.1536621,739607.8207,9818546.759,814.51,-814.51,2023,8,28,21,39,39.0999985,2023-08-28 21:39:39.100000,0.0157711,-0.221,-0.169,WCC
3075,-1.6497597,101.1448649,738627.5167,9817522.843,483.03,-483.03,2023,8,28,22,8,57.3199997,2023-08-28 22:08:57.320000,0.011784,-0.304,-0.306,WCC
3076,-1.6465304,101.1476807,738941.322,9817879.695,496.6,-496.6,2023,8,29,14,22,50.8699989,2023-08-29 14:22:50.870000,0.0149021,0.167,0.046,WCC
3077,-1.6460921,101.1400228,738088.9914,9817929.091,1223.92,-1223.92,2023,8,29,18,13,50.6800003,2023-08-29 18:13:50.680000,0.0123534,-0.247,-0.138,WCC
3078,-1.6433459,101.1532064,739556.7574,9818231.267,871.11,-871.11,2023,8,29,18,14,33.0,2023-08-29 18:14:33.000000,0.0069872,-0.94,-0.619,WCC
3079,-1.6458857,101.1388672,737960.3891,9817952.059,857.72,-857.72,2023,8,30,1,31,17.7600002,2023-08-30 01:31:17.760000,0.0124681,-0.106,-0.025,WCC
3080,-1.6443031,101.1479167,738967.856,9818126.026,1206.12,-1206.12,2023,8,30,5,46,14.3000002,2023-08-30 05:46:14.300000,0.0105264,-0.764,-0.415,WCC
3081,-1.6449946,101.1488851,739075.5644,9818049.424,1098.64,-1098.64,2023,8,30,5,46,26.8899994,2023-08-30 05:46:26.890000,0.0095542,-0.566,-0.307,WCC
3082,-1.6509382,101.1383789,737905.4375,9817393.268,562.27,-562.27,2023,8,30,5,47,3.4300001,2023-08-30 05:47:03.430000,0.0108325,-0.416,-0.436,WCC
3083,-1.6461294,101.1383708,737905.1073,9817925.163,1255.46,-1255.46,2023,8,30,5,47,5.4699998,2023-08-30 05:47:05.470000,0.0019512,-0.516,-0.125,WCC
3084,-1.6440133,101.1376058,737820.208,9818159.312,980.51,-980.51,2023,8,30,5,47,14.04,2023-08-30 05:47:14.040000,0.0074796,-1.084,-0.618,WCC
3085,-1.6448933,101.1512126,739334.6462,9818060.349,1711.86,-1711.86,2023,8,30,5,47,22.5799999,2023-08-30 05:47:22.580000,0.0102234,-0.71,-0.545,WCC
3086,-1.642017,101.1489095,739078.6348,9818378.77,1121.51,-1121.51,2023,8,30,5,47,28.2600002,2023-08-30 05:47:28.260000,0.0126438,-0.369,-0.199,WCC
3087,-1.6449916,101.1360189,737643.4587,9818051.293,1266.35,-1266.35,2023,8,30,5,47,37.8600006,2023-08-30 05:47:37.860000,0.0153156,-0.634,-0.417,WCC
3088,-1.6449478,101.1353353,737567.3744,9818056.22,1174.33,-1174.33,2023,8,30,5,47,50.8899994,2023-08-30 05:47:50.890000,0.0075929,-0.662,-0.405,WCC
3089,-1.6450788,101.1371501,737769.3591,9818041.514,1136.22,-1136.22,2023,8,30,5,50,21.9899998,2023-08-30 05:50:21.990000,0.0092244,-0.655,-0.371,WCC
3090,-1.6465181,101.1432536,738448.553,9817881.586,1148.93,-1148.93,2023,8,30,5,50,28.0699997,2023-08-30 05:50:28.070000,0.0135887,-0.274,-0.131,WCC
3091,-1.6478926,101.1697754,741400.4908,9817726.357,-204.37,204.37,2023,8,30,14,17,58.8400002,2023-08-30 14:17:58.840000,0.0119031,-0.405,-0.731,Reloc
3092,-1.6427809,101.1418213,738289.5709,9818295.123,1214.86,-1214.86,2023,8,30,14,22,58.0800018,2023-08-30 14:22:58.080000,0.0077468,-0.346,-0.508,WCC
3093,-1.6455575,101.1481527,738993.9753,9817987.25,385.09,-385.09,2023,8,30,14,35,52.4099998,2023-08-30 14:35:52.410000,0.0179635,0.259,0.263,WCC
3094,-1.661121479,101.1305225,737029.762,9816267.857,1764.773,-1764.773,2023,9,11,2,12,36.704676,2023-09-11 02:12:36.704680,0.0613421,0.005,0.03,Initial
3095,-1.67442325,101.1464465,738800.595,9814794.643,-1772.159,1772.159,2023,9,11,2,17,44.653362,2023-09-11 02:17:44.653360,0.0901941,0.02,-0.485,Initial
3096,-1.6500221,101.1400472,738091.2401,9817494.397,924.48,-924.48,2023,9,11,2,19,37.5999985,2023-09-11 02:19:37.600000,0.0336758,-0.047,0.035,Reloc
3097,-1.702244709,101.1709431,741523.81,9811714.286,6054.545,-6054.545,2023,9,11,2,35,19.78177,2023-09-11 02:35:19.781770,0.0963846,0.815,0.424,Initial
3098,-1.668524113,101.1277229,736717.262,9815449.405,1438.068,-1438.068,2023,9,11,2,47,0.140381,2023-09-11 02:47:00.140380,0.0278818,-0.171,-0.099,Initial
3099,-1.6448162,101.1462158,738778.4712,9818069.476,977.37,-977.37,2023,9,13,15,18,58.2200012,2023-09-13 15:18:58.220000,0.0106824,-0.422,-0.279,WCC
3100,-1.6487193,101.1459798,738751.7377,9817637.787,564.69,-564.69,2023,9,14,16,1,6.9099999,2023-09-14 16:01:06.910000,0.0173035,-0.167,-0.211,WCC
3101,-1.6446903,101.1538493,739628.1572,9818082.486,792.51,-792.51,2023,9,14,16,1,16.3299999,2023-09-14 16:01:16.330000,0.0174348,-0.545,-0.373,WCC
3102,-1.6484511,101.1348226,737509.8921,9817668.787,824.82,-824.82,2023,9,14,16,1,24.7999992,2023-09-14 16:01:24.800000,0.0196129,-0.104,-0.146,WCC
3103,-1.645414,101.1418783,738295.6029,9818003.873,896.38,-896.38,2023,9,14,16,3,59.3400002,2023-09-14 16:03:59.340000,0.0117077,-0.62,-0.442,WCC
3104,-1.6449642,101.1477376,738947.842,9818052.924,849.31,-849.31,2023,9,14,16,4,8.04,2023-09-14 16:04:08.040000,0.0173128,0.269,0.071,WCC
3105,-1.6426353,101.1342855,737450.7977,9818312.126,1178.14,-1178.14,2023,9,14,16,7,36.7299995,2023-09-14 16:07:36.730000,0.0060425,-0.365,-0.259,WCC
3106,-1.6452637,101.1491374,739103.6154,9818019.628,956.59,-956.59,2023,9,14,16,7,42.9000015,2023-09-14 16:07:42.900000,0.0159139,-0.066,-0.073,WCC
3107,-1.6457465,101.1403158,738121.6455,9817967.282,1081.32,-1081.32,2023,9,14,16,10,57.1300011,2023-09-14 16:10:57.130000,0.0156712,-0.57,-0.422,WCC
3108,-1.650064,101.1534424,739582.2233,9817488.153,70.72,-70.72,2023,9,14,16,11,12.1800003,2023-09-14 16:11:12.180000,0.0069969,-0.659,-0.709,WCC
3109,-1.6431485,101.1514648,739362.9262,9818253.31,1184.38,-1184.38,2023,9,14,16,11,18.0,2023-09-14 16:11:18.000000,0.0115335,-1.008,-0.549,WCC
3110,-1.6464396,101.1459961,738753.8236,9817889.94,1141.23,-1141.23,2023,9,14,16,23,25.25,2023-09-14 16:23:25.250000,0.0133558,2.742,1.841,WCC
3111,-1.6460477,101.1516276,739380.7014,9817932.612,942.75,-942.75,2023,9,14,16,23,33.7900009,2023-09-14 16:23:33.790000,0.0304303,1.865,1.206,WCC
3112,-1.6518528,101.1508626,739294.8567,9817290.606,-220.57,220.57,2023,9,14,16,23,52.7000008,2023-09-14 16:23:52.700000,0.0069895,0.376,0.303,WCC
3113,-1.6448551,101.1385498,737925.1824,9818066.09,1057.51,-1057.51,2023,9,14,16,23,59.1599998,2023-09-14 16:23:59.160000,0.0132549,0.311,0.193,WCC
3114,-1.6466434,101.1447428,738614.2974,9817867.548,768.6,-768.6,2023,9,14,16,24,4.8099999,2023-09-14 16:24:04.810000,0.0117001,-0.082,-0.062,WCC
3115,-1.6461647,101.1453288,738679.5807,9817920.426,764.42,-764.42,2023,9,14,16,24,13.4899998,2023-09-14 16:24:13.490000,0.015119,0.791,0.489,WCC
3116,-1.6461947,101.1453776,738685.0089,9817917.102,1024.11,-1024.11,2023,9,14,16,24,25.2099991,2023-09-14 16:24:25.210000,0.0138629,0.481,0.3,WCC
3117,-1.6437648,101.1352458,737557.5524,9818187.08,1024.42,-1024.42,2023,9,14,16,24,54.7599983,2023-09-14 16:24:54.760000,0.0100106,-0.33,-0.196,WCC
3118,-1.6444248,101.1418945,738297.5235,9818113.285,1281.54,-1281.54,2023,9,14,16,24,59.3800011,2023-09-14 16:24:59.380000,0.0141424,0.255,0.237,WCC
3119,-1.6493371,101.1519694,739418.3535,9817568.732,173.03,-173.03,2023,9,14,16,25,6.3000002,2023-09-14 16:25:06.300000,0.0134136,0.056,-0.01,WCC
3120,-1.6470276,101.1460938,738764.6284,9817824.89,871.62,-871.62,2023,9,14,16,25,25.6200008,2023-09-14 16:25:25.620000,0.0158401,-0.483,-0.311,WCC
3121,-1.6456657,101.1499756,739196.8659,9817975.063,587.61,-587.61,2023,9,14,16,25,28.4599991,2023-09-14 16:25:28.460000,0.0159306,-0.347,-0.274,WCC
3122,-1.644104,101.1389811,737973.2783,9818149.116,1091.76,-1091.76,2023,9,14,16,25,34.4399986,2023-09-14 16:25:34.440000,0.004413,-0.831,-0.781,WCC
3123,-1.6471878,101.1388635,737959.821,9817808.036,408.239,-408.239,2023,9,14,16,25,42.613999,2023-09-14 16:25:42.614000,0.00471093,-0.624,-0.528,Initial
3124,-1.6510769,101.1397624,738059.4143,9817377.761,420.87,-420.87,2023,9,14,16,25,47.9599991,2023-09-14 16:25:47.960000,0.0084294,-0.474,-0.318,WCC
3125,-1.644486,101.1398275,738067.4436,9818106.763,1265.95,-1265.95,2023,9,14,16,25,56.5699997,2023-09-14 16:25:56.570000,0.0107461,-0.392,-0.325,WCC
3126,-1.646428,101.1485189,739034.6326,9817890.92,710.23,-710.23,2023,9,14,16,26,2.5999999,2023-09-14 16:26:02.600000,0.013662,0.846,0.49,WCC
3127,-1.6466084,101.1460205,738756.5194,9817871.266,693.83,-693.83,2023,9,14,16,26,23.5799999,2023-09-14 16:26:23.580000,0.0138478,1.165,0.686,WCC
3128,-1.6451694,101.1501139,739212.319,9818029.942,1046.26,-1046.26,2023,9,14,16,26,35.0200005,2023-09-14 16:26:35.020000,0.0089383,-0.363,-0.21,WCC
3129,-1.6479116,101.1426351,738379.5435,9817727.526,716.09,-716.09,2023,9,14,16,26,48.5200005,2023-09-14 16:26:48.520000,0.0145969,-0.299,-0.214,WCC
3130,-1.6489309,101.1455811,738707.3341,9817614.43,841.54,-841.54,2023,9,14,16,27,5.98,2023-09-14 16:27:05.980000,0.0112468,-0.358,-0.301,WCC
3131,-1.6462157,101.1431722,738439.5285,9817915.043,1065.3,-1065.3,2023,9,14,16,27,14.1199999,2023-09-14 16:27:14.120000,0.0143562,-0.549,-0.362,WCC
3132,-1.6475146,101.1462646,738783.5817,9817771.003,694.61,-694.61,2023,9,14,16,27,17.4699993,2023-09-14 16:27:17.470000,0.0155765,1.255,0.786,WCC
3133,-1.6412408,101.1510498,739316.9604,9818464.369,835.33,-835.33,2023,9,14,16,27,22.8899994,2023-09-14 16:27:22.890000,0.0115416,0.606,0.46,WCC
3134,-1.645266,101.1470296,738869.0001,9818019.627,896.06,-896.06,2023,9,14,16,27,30.0799999,2023-09-14 16:27:30.080000,0.0125646,0.233,0.257,WCC
3135,-1.6436752,101.1447835,738619.1806,9818195.852,1192.41,-1192.41,2023,9,14,16,27,36.0699997,2023-09-14 16:27:36.070000,0.0108848,-0.267,-0.166,WCC
3136,-1.6470264,101.1477865,738953.0393,9817824.82,743.25,-743.25,2023,9,14,16,28,5.0500002,2023-09-14 16:28:05.050000,0.0138188,0.264,0.075,WCC
3137,-1.6475427,101.1480306,738980.148,9817767.683,616.24,-616.24,2023,9,14,16,28,10.8900003,2023-09-14 16:28:10.890000,0.0147845,0.581,0.311,WCC
3138,-1.6473899,101.1470296,738868.747,9817784.704,714.59,-714.59,2023,9,14,16,28,18.6499996,2023-09-14 16:28:18.650000,0.0130619,-0.008,-0.145,WCC
3139,-1.6438436,101.1392171,737999.5777,9818177.891,1324.97,-1324.97,2023,9,14,16,28,27.9699993,2023-09-14 16:28:27.970000,0.0002209,-0.712,-0.663,WCC
3140,-1.6481538,101.1437256,738500.8955,9817700.606,767.86,-767.86,2023,9,14,16,28,40.3400002,2023-09-14 16:28:40.340000,0.0158066,-0.033,-0.058,WCC
3141,-1.6513804,101.1388021,737952.49,9817344.307,579.68,-579.68,2023,9,14,16,28,47.1399994,2023-09-14 16:28:47.140000,0.0122463,-0.657,-0.461,WCC
3142,-1.6433912,101.1521891,739443.5179,9818226.378,1013.21,-1013.21,2023,9,14,16,28,51.5499992,2023-09-14 16:28:51.550000,0.0104688,0.076,-0.052,WCC
3143,-1.6467213,101.1376383,737823.5045,9817859.781,968.64,-968.64,2023,9,14,16,29,40.9700012,2023-09-14 16:29:40.970000,0.004212,-0.827,-0.477,WCC
3144,-1.6464123,101.1392008,737997.4587,9817893.773,1008.5,-1008.5,2023,9,14,16,29,46.0699997,2023-09-14 16:29:46.070000,0.0121433,-0.609,-0.584,WCC
3145,-1.643188,101.1434814,738474.3046,9818249.896,1288.91,-1288.91,2023,9,14,16,29,52.2299995,2023-09-14 16:29:52.230000,0.0173117,-0.399,-0.142,WCC
3146,-1.6476877,101.1468506,738848.7874,9817751.786,672.52,-672.52,2023,9,14,16,32,8.3400001,2023-09-14 16:32:08.340000,0.0152889,1.219,0.662,WCC
3147,-1.6483299,101.1481852,738997.2622,9817680.593,709.05,-709.05,2023,9,14,16,32,17.4799995,2023-09-14 16:32:17.480000,0.0144947,0.344,0.169,WCC
3148,-1.6476833,101.1429687,738416.7028,9817752.738,683.43,-683.43,2023,9,14,16,32,30.7000008,2023-09-14 16:32:30.700000,0.0131967,-0.451,-0.343,WCC
3149,-1.6461723,101.1473958,738909.6531,9817919.338,854.28,-854.28,2023,9,14,16,32,36.9599991,2023-09-14 16:32:36.960000,0.0147906,1.209,0.686,WCC
3150,-1.643271,101.1436198,738489.6997,9818240.699,1259.61,-1259.61,2023,9,14,16,32,59.2299995,2023-09-14 16:32:59.230000,0.0128716,-0.365,-0.217,WCC
3151,-1.6443751,101.1410807,738206.9473,9818118.88,1400.12,-1400.12,2023,9,14,16,34,11.0,2023-09-14 16:34:11.000000,0.0108467,-0.507,-0.273,WCC
3152,-1.6462357,101.1304525,737023.7328,9817914.349,1055.4,-1055.4,2023,9,14,16,34,40.3300018,2023-09-14 16:34:40.330000,0.0037553,-0.53,-0.349,WCC
3153,-1.6452861,101.1395589,738037.4515,9818018.297,1140.39,-1140.39,2023,9,14,16,34,47.3899994,2023-09-14 16:34:47.390000,0.0132025,-0.445,-0.387,WCC
3154,-1.6444984,101.1292399,736888.9675,9818106.652,788.49,-788.49,2023,9,14,16,34,58.9700012,2023-09-14 16:34:58.970000,0.0040856,-0.702,-0.545,WCC
3155,-1.6432827,101.1626302,740605.7173,9818237.124,-109.95,109.95,2023,9,14,16,36,23.5100002,2023-09-14 16:36:23.510000,0.0022655,-0.838,-0.795,WCC
3156,-1.6427289,101.1314209,737131.9364,9818302.113,1085.3,-1085.3,2023,9,14,16,38,46.0999985,2023-09-14 16:38:46.100000,4.67e-05,-0.515,-0.439,WCC
3157,-1.6424749,101.1381999,737886.5179,9818329.401,1388.7,-1388.7,2023,9,14,16,39,22.25,2023-09-14 16:39:22.250000,0.0121429,-0.674,-0.437,WCC
3158,-1.6464019,101.1514323,739358.9206,9817893.458,759.71,-759.71,2023,9,14,16,40,10.5,2023-09-14 16:40:10.500000,0.0105214,-0.387,-0.295,WCC
3159,-1.6391027,101.1581462,740107.1066,9818700.013,942.34,-942.34,2023,9,14,16,40,29.5900002,2023-09-14 16:40:29.590000,0.0127729,-0.631,-0.499,WCC
3160,-1.6471921,101.1485514,739038.1589,9817806.4,969.68,-969.68,2023,9,14,16,42,57.3600006,2023-09-14 16:42:57.360000,0.0158232,2.273,1.44,WCC
3161,-1.6445123,101.1471598,738883.5821,9818102.977,1077.28,-1077.28,2023,9,14,16,43,40.4000015,2023-09-14 16:43:40.400000,0.0135759,-0.067,-0.118,WCC
3162,-1.646482,101.1484294,739024.6641,9817884.958,586.8,-586.8,2023,9,14,16,48,22.1700001,2023-09-14 16:48:22.170000,0.01523,0.119,0.008,WCC
3163,-1.646154,101.1526449,739493.9226,9817920.732,389.53,-389.53,2023,9,14,16,48,45.5999985,2023-09-14 16:48:45.600000,0.0099952,-0.979,-0.54,WCC
3164,-1.6413406,101.1666178,741049.8073,9818451.459,-35.1,35.1,2023,9,14,16,51,31.8999996,2023-09-14 16:51:31.900000,0.008484,-1.001,-0.779,WCC
3165,-1.6488818,101.1519775,739419.3095,9817619.092,584.48,-584.48,2023,9,14,16,56,1.99,2023-09-14 16:56:01.990000,0.0098837,-0.944,-0.541,WCC
3166,-1.64785,101.14764,738936.6345,9817733.74,587.93,-587.93,2023,9,14,17,0,13.8000002,2023-09-14 17:00:13.800000,0.0146183,-0.249,-0.247,WCC
3167,-1.6456153,101.1437581,738504.815,9817981.383,948.23,-948.23,2023,9,14,17,16,3.0599999,2023-09-14 17:16:03.060000,0.0145247,-0.665,-0.343,WCC
3168,-1.6489469,101.1415934,738263.4713,9817613.138,1105.66,-1105.66,2023,9,14,17,16,12.4399996,2023-09-14 17:16:12.440000,0.0131917,-0.605,-0.4,WCC
3169,-1.6464736,101.1371989,737774.6255,9817887.231,925.93,-925.93,2023,9,14,17,16,20.3999996,2023-09-14 17:16:20.400000,0.010059,-0.377,-0.35,WCC
3170,-1.6488665,101.1487712,739062.4246,9817621.17,582.26,-582.26,2023,9,14,17,22,43.2000008,2023-09-14 17:22:43.200000,0.0161728,0.079,0.063,WCC
3171,-1.6462223,101.1434977,738475.7583,9817914.274,873.74,-873.74,2023,9,14,17,23,1.6,2023-09-14 17:23:01.600000,0.0151988,0.487,0.233,WCC
3172,-1.6502008,101.1485677,739039.614,9817473.608,104.94,-104.94,2023,9,14,17,23,3.3599999,2023-09-14 17:23:03.360000,0.0174946,0.751,0.502,WCC
3173,-1.6494795,101.1336344,737377.5154,9817555.18,959.07,-959.07,2023,9,14,17,23,38.2599983,2023-09-14 17:23:38.260000,0.0154457,1.589,0.962,WCC
3174,-1.647096,101.1442139,738555.3729,9817817.55,876.32,-876.32,2023,9,14,17,24,47.4399986,2023-09-14 17:24:47.440000,0.0152819,-0.231,-0.102,WCC
3175,-1.647778075,101.1528349,739514.881,9817741.071,784.659,-784.659,2023,9,14,18,6,58.512927,2023-09-14 18:06:58.512930,0.0190154,-0.437,-0.424,Initial
3176,-1.648048302,101.1517657,739395.833,9817711.31,-266.477,266.477,2023,9,14,21,33,19.769275,2023-09-14 21:33:19.769280,0.010354,-0.219,-0.321,Initial
3177,-1.6488434,101.1483643,739017.1362,9817623.774,474.2,-474.2,2023,9,15,17,48,41.5600014,2023-09-15 17:48:41.560000,0.0181182,0.189,0.007,WCC
3178,-1.6399745,101.1521647,739441.2089,9818604.3,1263.93,-1263.93,2023,9,15,17,50,48.2599983,2023-09-15 17:50:48.260000,3.98e-05,0.185,0.014,WCC
3179,-1.6464621,101.1505859,739264.7022,9817886.901,474.59,-474.59,2023,9,15,17,51,9.2799997,2023-09-15 17:51:09.280000,0.0148376,-0.522,-0.414,WCC
3180,-1.6455278,101.1266764,736603.5117,9817993.097,785.27,-785.27,2023,9,18,5,34,55.1100006,2023-09-18 05:34:55.110000,0.0001625,-0.526,-0.436,WCC
3181,-1.6460546,101.1474609,738916.9132,9817932.349,789.38,-789.38,2023,9,18,5,36,41.8499985,2023-09-18 05:36:41.850000,0.0120259,0.576,0.266,WCC
